180503141835,53.36402,14.66959
180503141836,53.36402,14.66961
180503141837,53.36401,14.66963
180503141838,53.36400,14.66964
180503141839,53.36399,14.66966
180503141840,53.36398,14.66967
180503141841,53.36397,14.66969
180503141842,53.36396,14.66970
180503141843,53.36395,14.66972
180503141844,53.36394,14.66973
180503141845,53.36393,14.66974
180503141846,53.36392,14.66976
180503141847,53.36391,14.66978
180503141848,53.36390,14.66979
180503141849,53.36390,14.66979
180503141850,53.36389,14.66980
180503141851,53.36388,14.66982
180503141852,53.36387,14.66984
180503141853,53.36386,14.66986
180503141854,53.36385,14.66988
180503141855,53.36384,14.66989
180503141856,53.36383,14.66991
180503141857,53.36382,14.66993
180503141858,53.36381,14.66994
180503141859,53.36380,14.66996
180503141900,53.36379,14.66998
180503141901,53.36378,14.67000
180503141902,53.36377,14.67001
180503141903,53.36377,14.67003
180503141904,53.36376,14.67004
180503141905,53.36375,14.67006
180503141906,53.36374,14.67007
180503141907,53.36373,14.67009
180503141908,53.36372,14.67010
180503141909,53.36371,14.67012
180503141910,53.36370,14.67013
180503141911,53.36369,14.67014
180503141912,53.36368,14.67015
180503141913,53.36367,14.67016
180503141914,53.36365,14.67017
180503141915,53.36364,14.67018
180503141916,53.36363,14.67019
180503141917,53.36362,14.67020
180503141918,53.36361,14.67021
180503141919,53.36360,14.67022
180503141920,53.36359,14.67023
180503141921,53.36357,14.67024
180503141922,53.36356,14.67024
180503141923,53.36355,14.67025
180503141924,53.36354,14.67026
180503141925,53.36353,14.67026
180503141926,53.36352,14.67027
180503141927,53.36350,14.67027
180503141928,53.36349,14.67028
180503141929,53.36348,14.67028
180503141930,53.36347,14.67029
180503141931,53.36345,14.67029
180503141932,53.36343,14.67029
180503141933,53.36342,14.67030
180503141934,53.36340,14.67030
180503141935,53.36339,14.67030
180503141936,53.36337,14.67030
180503141937,53.36336,14.67030
180503141938,53.36334,14.67029
180503141939,53.36333,14.67029
180503141940,53.36332,14.67029
180503141941,53.36330,14.67029
180503141942,53.36329,14.67029
180503141943,53.36328,14.67029
180503141944,53.36327,14.67029
180503141945,53.36325,14.67028
180503141946,53.36324,14.67028
180503141947,53.36323,14.67029
180503141948,53.36322,14.67029
180503141949,53.36321,14.67030
180503141950,53.36320,14.67030
180503141951,53.36318,14.67031
180503141952,53.36317,14.67032
180503141953,53.36316,14.67032
180503141954,53.36314,14.67032
180503141955,53.36313,14.67032
180503141956,53.36311,14.67032
180503141957,53.36310,14.67031
180503141958,53.36309,14.67031
180503141959,53.36307,14.67030
180503142000,53.36306,14.67031
180503142001,53.36305,14.67031
180503142002,53.36304,14.67031
180503142003,53.36303,14.67031
180503142004,53.36302,14.67031
180503142005,53.36301,14.67030
180503142006,53.36299,14.67030
180503142007,53.36298,14.67030
180503142008,53.36297,14.67030
180503142009,53.36295,14.67030
180503142010,53.36294,14.67029
180503142011,53.36293,14.67029
180503142012,53.36292,14.67029
180503142013,53.36291,14.67029
180503142014,53.36290,14.67029
180503142015,53.36288,14.67029
180503142016,53.36287,14.67029
180503142017,53.36286,14.67029
180503142018,53.36285,14.67030
180503142019,53.36284,14.67030
180503142020,53.36284,14.67029
180503142021,53.36283,14.67029
180503142022,53.36282,14.67029
180503142023,53.36280,14.67029
180503142024,53.36279,14.67028
180503142025,53.36277,14.67028
180503142026,53.36276,14.67027
180503142027,53.36274,14.67027
180503142028,53.36273,14.67027
180503142029,53.36272,14.67026
180503142030,53.36271,14.67026
180503142031,53.36270,14.67025
180503142032,53.36269,14.67025
180503142033,53.36267,14.67024
180503142034,53.36266,14.67024
180503142035,53.36265,14.67024
180503142036,53.36263,14.67024
180503142037,53.36262,14.67023
180503142038,53.36260,14.67023
180503142039,53.36259,14.67023
180503142040,53.36258,14.67023
180503142041,53.36257,14.67022
180503142042,53.36256,14.67022
180503142043,53.36255,14.67021
180503142044,53.36254,14.67020
180503142045,53.36253,14.67020
180503142046,53.36252,14.67019
180503142047,53.36250,14.67019
180503142048,53.36249,14.67018
180503142049,53.36247,14.67018
180503142050,53.36246,14.67017
180503142051,53.36245,14.67016
180503142052,53.36243,14.67016
180503142053,53.36242,14.67015
180503142054,53.36240,14.67016
180503142055,53.36239,14.67016
180503142056,53.36238,14.67016
180503142057,53.36237,14.67017
180503142058,53.36236,14.67018
180503142059,53.36235,14.67018
180503142100,53.36234,14.67019
180503142101,53.36232,14.67019
180503142102,53.36231,14.67019
180503142103,53.36230,14.67019
180503142104,53.36229,14.67019
180503142105,53.36228,14.67019
180503142106,53.36227,14.67018
180503142107,53.36226,14.67018
180503142108,53.36225,14.67018
180503142109,53.36223,14.67018
180503142110,53.36223,14.67019
180503142111,53.36222,14.67019
180503142112,53.36221,14.67019
180503142113,53.36220,14.67019
180503142114,53.36218,14.67019
180503142115,53.36216,14.67018
180503142116,53.36215,14.67017
180503142117,53.36213,14.67017
180503142118,53.36211,14.67016
180503142119,53.36210,14.67016
180503142120,53.36208,14.67016
180503142121,53.36206,14.67016
180503142122,53.36205,14.67016
180503142123,53.36203,14.67016
180503142124,53.36202,14.67017
180503142125,53.36201,14.67017
180503142126,53.36199,14.67018
180503142127,53.36198,14.67019
180503142128,53.36196,14.67020
180503142129,53.36195,14.67021
180503142130,53.36193,14.67021
180503142131,53.36192,14.67022
180503142132,53.36191,14.67022
180503142133,53.36190,14.67022
180503142134,53.36190,14.67022
180503142135,53.36190,14.67022
180503142136,53.36189,14.67021
180503142137,53.36188,14.67021
180503142138,53.36187,14.67021
180503142139,53.36186,14.67021
180503142140,53.36186,14.67022
180503142141,53.36184,14.67022
180503142142,53.36183,14.67022
180503142143,53.36183,14.67022
180503142144,53.36183,14.67023
180503142145,53.36182,14.67023
180503142146,53.36181,14.67023
180503142147,53.36180,14.67022
180503142148,53.36178,14.67022
180503142149,53.36176,14.67022
180503142150,53.36173,14.67023
180503142151,53.36170,14.67022
180503142152,53.36168,14.67021
180503142153,53.36166,14.67022
180503142154,53.36164,14.67023
180503142155,53.36163,14.67025
180503142156,53.36162,14.67027
180503142157,53.36160,14.67029
180503142158,53.36159,14.67030
180503142159,53.36158,14.67032
180503142200,53.36157,14.67034
180503142201,53.36156,14.67036
180503142202,53.36155,14.67038
180503142203,53.36153,14.67039
180503142204,53.36152,14.67040
180503142205,53.36151,14.67040
180503142206,53.36150,14.67040
180503142207,53.36149,14.67041
180503142208,53.36148,14.67040
180503142209,53.36147,14.67040
180503142210,53.36146,14.67039
180503142211,53.36146,14.67038
180503142212,53.36145,14.67038
180503142213,53.36144,14.67037
180503142214,53.36143,14.67036
180503142215,53.36143,14.67034
180503142216,53.36142,14.67033
180503142217,53.36142,14.67032
180503142218,53.36142,14.67030
180503142219,53.36141,14.67028
180503142220,53.36141,14.67026
180503142221,53.36140,14.67025
180503142222,53.36140,14.67023
180503142223,53.36140,14.67021
180503142224,53.36140,14.67019
180503142225,53.36140,14.67017
180503142226,53.36140,14.67015
180503142227,53.36140,14.67013
180503142228,53.36140,14.67011
180503142229,53.36140,14.67009
180503142230,53.36140,14.67008
180503142231,53.36140,14.67006
180503142232,53.36140,14.67004
180503142233,53.36139,14.67002
180503142234,53.36139,14.67000
180503142235,53.36139,14.66999
180503142236,53.36139,14.66997
180503142237,53.36139,14.66995
180503142238,53.36139,14.66994
180503142239,53.36139,14.66992
180503142240,53.36139,14.66990
180503142241,53.36139,14.66988
180503142242,53.36139,14.66986
180503142243,53.36139,14.66984
180503142244,53.36139,14.66982
180503142245,53.36140,14.66980
180503142246,53.36140,14.66978
180503142247,53.36140,14.66976
180503142248,53.36140,14.66974
180503142249,53.36140,14.66972
180503142250,53.36140,14.66971
180503142251,53.36140,14.66969
180503142252,53.36140,14.66968
180503142253,53.36140,14.66966
180503142254,53.36141,14.66964
180503142255,53.36141,14.66961
180503142256,53.36142,14.66960
180503142257,53.36142,14.66958
180503142258,53.36141,14.66956
180503142259,53.36141,14.66954
180503142300,53.36140,14.66952
180503142301,53.36140,14.66950
180503142302,53.36140,14.66948
180503142303,53.36140,14.66946
180503142304,53.36141,14.66944
180503142305,53.36141,14.66942
180503142306,53.36141,14.66940
180503142307,53.36141,14.66938
180503142308,53.36141,14.66936
180503142309,53.36140,14.66934
180503142310,53.36141,14.66932
180503142311,53.36141,14.66930
180503142312,53.36141,14.66928
180503142313,53.36141,14.66926
180503142314,53.36141,14.66924
180503142315,53.36141,14.66922
180503142316,53.36141,14.66920
180503142317,53.36141,14.66918
180503142318,53.36141,14.66916
180503142319,53.36141,14.66914
180503142320,53.36141,14.66912
180503142321,53.36142,14.66910
180503142322,53.36142,14.66908
180503142323,53.36142,14.66906
180503142324,53.36142,14.66905
180503142325,53.36142,14.66903
180503142326,53.36142,14.66900
180503142327,53.36142,14.66898
180503142328,53.36142,14.66896
180503142329,53.36142,14.66894
180503142330,53.36142,14.66892
180503142331,53.36142,14.66890
180503142332,53.36142,14.66888
180503142333,53.36142,14.66885
180503142334,53.36142,14.66883
180503142335,53.36141,14.66881
180503142336,53.36141,14.66879
180503142337,53.36141,14.66877
180503142338,53.36141,14.66875
180503142339,53.36141,14.66873
180503142340,53.36140,14.66871
180503142341,53.36140,14.66869
180503142342,53.36139,14.66867
180503142343,53.36139,14.66865
180503142344,53.36138,14.66863
180503142345,53.36138,14.66861
180503142346,53.36138,14.66859
180503142347,53.36138,14.66857
180503142348,53.36138,14.66855
180503142349,53.36138,14.66853
180503142350,53.36138,14.66852
180503142351,53.36138,14.66850
180503142352,53.36138,14.66849
180503142353,53.36138,14.66847
180503142354,53.36138,14.66846
180503142355,53.36138,14.66844
180503142356,53.36138,14.66842
180503142357,53.36138,14.66840
180503142358,53.36138,14.66839
180503142359,53.36138,14.66837
180503142400,53.36138,14.66834
180503142401,53.36138,14.66832
180503142402,53.36138,14.66830
180503142403,53.36138,14.66827
180503142404,53.36138,14.66825
180503142405,53.36138,14.66823
180503142406,53.36138,14.66821
180503142407,53.36138,14.66818
180503142408,53.36138,14.66815
180503142409,53.36138,14.66813
180503142410,53.36138,14.66811
180503142411,53.36138,14.66809
180503142412,53.36138,14.66807
180503142413,53.36139,14.66805
180503142414,53.36139,14.66803
180503142415,53.36139,14.66801
180503142416,53.36139,14.66798
180503142417,53.36138,14.66796
180503142418,53.36137,14.66793
180503142419,53.36137,14.66791
180503142420,53.36137,14.66789
180503142421,53.36137,14.66787
180503142422,53.36137,14.66786
180503142423,53.36137,14.66784
180503142424,53.36136,14.66783
180503142425,53.36136,14.66781
180503142426,53.36135,14.66779
180503142427,53.36135,14.66776
180503142428,53.36134,14.66775
180503142429,53.36133,14.66773
180503142430,53.36133,14.66772
180503142431,53.36132,14.66770
180503142432,53.36132,14.66768
180503142433,53.36131,14.66767
180503142434,53.36131,14.66765
180503142435,53.36130,14.66763
180503142436,53.36129,14.66762
180503142437,53.36128,14.66761
180503142438,53.36127,14.66760
180503142439,53.36126,14.66759
180503142440,53.36124,14.66758
180503142441,53.36123,14.66757
180503142442,53.36122,14.66757
180503142443,53.36121,14.66757
180503142444,53.36121,14.66756
180503142445,53.36120,14.66755
180503142446,53.36119,14.66754
180503142447,53.36119,14.66753
180503142448,53.36118,14.66752
180503142449,53.36117,14.66751
180503142450,53.36117,14.66750
180503142451,53.36116,14.66749
180503142452,53.36116,14.66747
180503142453,53.36116,14.66746
180503142454,53.36116,14.66744
180503142455,53.36115,14.66742
180503142456,53.36115,14.66741
180503142457,53.36115,14.66739
180503142458,53.36114,14.66737
180503142459,53.36114,14.66736
180503142500,53.36114,14.66734
180503142501,53.36115,14.66732
180503142502,53.36115,14.66731
180503142503,53.36115,14.66729
180503142504,53.36115,14.66727
180503142505,53.36116,14.66726
180503142506,53.36115,14.66724
180503142507,53.36115,14.66722
180503142508,53.36115,14.66719
180503142509,53.36115,14.66718
180503142510,53.36115,14.66716
180503142511,53.36115,14.66714
180503142512,53.36115,14.66713
180503142513,53.36115,14.66712
180503142514,53.36113,14.66710
180503142515,53.36112,14.66708
180503142516,53.36111,14.66707
180503142517,53.36111,14.66706
180503142518,53.36111,14.66704
180503142519,53.36111,14.66702
180503142520,53.36111,14.66700
180503142521,53.36111,14.66698
180503142522,53.36110,14.66697
180503142523,53.36110,14.66695
180503142524,53.36110,14.66693
180503142525,53.36110,14.66692
180503142526,53.36110,14.66690
180503142527,53.36109,14.66688
180503142528,53.36109,14.66687
180503142529,53.36109,14.66685
180503142530,53.36108,14.66683
180503142531,53.36109,14.66681
180503142532,53.36109,14.66679
180503142533,53.36108,14.66678
180503142534,53.36108,14.66676
180503142535,53.36108,14.66674
180503142536,53.36109,14.66673
180503142537,53.36109,14.66671
180503142538,53.36109,14.66669
180503142539,53.36110,14.66668
180503142540,53.36110,14.66667
180503142541,53.36111,14.66666
180503142542,53.36111,14.66665
180503142543,53.36111,14.66664
180503142544,53.36112,14.66662
180503142545,53.36112,14.66661
180503142546,53.36112,14.66660
180503142547,53.36112,14.66659
180503142548,53.36112,14.66657
180503142549,53.36113,14.66656
180503142550,53.36113,14.66656
180503142551,53.36113,14.66655
180503142552,53.36113,14.66655
180503142553,53.36113,14.66655
180503142554,53.36113,14.66655
180503142555,53.36113,14.66655
180503142556,53.36113,14.66655
180503142557,53.36113,14.66655
180503142558,53.36113,14.66655
180503142559,53.36113,14.66655
180503142600,53.36113,14.66655
180503142601,53.36113,14.66655
180503142602,53.36113,14.66655
180503142603,53.36113,14.66655
180503142604,53.36113,14.66655
180503142605,53.36113,14.66655
180503142606,53.36113,14.66655
180503142607,53.36113,14.66655
180503142608,53.36113,14.66655
180503142609,53.36111,14.66659
180503142610,53.36111,14.66659
180503142611,53.36110,14.66660
180503142612,53.36110,14.66660
180503142613,53.36110,14.66660
180503142614,53.36110,14.66661
180503142615,53.36110,14.66661
180503142616,53.36110,14.66661
180503142617,53.36109,14.66661
180503142618,53.36109,14.66661
180503142619,53.36109,14.66661
180503142620,53.36109,14.66661
180503142621,53.36109,14.66661
180503142622,53.36109,14.66661
180503142623,53.36109,14.66661
180503142624,53.36109,14.66661
180503142625,53.36109,14.66661
180503142626,53.36109,14.66661
180503142627,53.36109,14.66661
180503142628,53.36109,14.66661
180503142629,53.36109,14.66661
180503142630,53.36109,14.66661
180503142631,53.36109,14.66661
180503142632,53.36109,14.66661
180503142633,53.36109,14.66661
180503142634,53.36109,14.66661
180503142635,53.36109,14.66661
180503142636,53.36109,14.66661
180503142637,53.36109,14.66661
180503142638,53.36109,14.66661
180503142639,53.36109,14.66661
180503142640,53.36109,14.66661
180503142641,53.36109,14.66661
180503142642,53.36109,14.66661
180503142643,53.36109,14.66661
180503142644,53.36109,14.66661
180503142645,53.36109,14.66661
180503142646,53.36109,14.66661
180503142647,53.36109,14.66661
180503142648,53.36109,14.66661
180503142649,53.36109,14.66661
180503142650,53.36109,14.66661
180503142651,53.36109,14.66661
180503142652,53.36109,14.66660
180503142653,53.36109,14.66660
180503142654,53.36109,14.66660
180503142655,53.36109,14.66660
180503142656,53.36109,14.66660
180503142657,53.36109,14.66660
180503142658,53.36109,14.66660
180503142659,53.36109,14.66660
180503142700,53.36109,14.66660
180503142701,53.36109,14.66660
180503142702,53.36109,14.66660
180503142703,53.36109,14.66660
180503142704,53.36109,14.66660
180503142705,53.36109,14.66660
180503142706,53.36109,14.66660
180503142707,53.36109,14.66660
180503142708,53.36109,14.66660
180503142709,53.36108,14.66661
180503142710,53.36107,14.66661
180503142711,53.36107,14.66661
180503142712,53.36107,14.66662
180503142713,53.36106,14.66662
180503142714,53.36106,14.66663
180503142715,53.36105,14.66665
180503142716,53.36104,14.66666
180503142717,53.36104,14.66667
180503142718,53.36103,14.66669
180503142719,53.36103,14.66670
180503142720,53.36102,14.66672
180503142721,53.36102,14.66673
180503142722,53.36102,14.66675
180503142723,53.36102,14.66676
180503142724,53.36102,14.66678
180503142725,53.36102,14.66679
180503142726,53.36102,14.66681
180503142727,53.36103,14.66683
180503142728,53.36103,14.66684
180503142729,53.36103,14.66686
180503142730,53.36104,14.66687
180503142731,53.36104,14.66689
180503142732,53.36104,14.66690
180503142733,53.36104,14.66692
180503142734,53.36104,14.66694
180503142735,53.36104,14.66696
180503142736,53.36104,14.66698
180503142737,53.36104,14.66699
180503142738,53.36104,14.66701
180503142739,53.36104,14.66703
180503142740,53.36104,14.66704
180503142741,53.36104,14.66706
180503142742,53.36104,14.66707
180503142743,53.36104,14.66709
180503142744,53.36103,14.66710
180503142745,53.36103,14.66711
180503142746,53.36103,14.66713
180503142747,53.36104,14.66715
180503142748,53.36104,14.66717
180503142749,53.36105,14.66718
180503142750,53.36106,14.66720
180503142751,53.36106,14.66721
180503142752,53.36106,14.66723
180503142753,53.36107,14.66724
180503142754,53.36107,14.66725
180503142755,53.36108,14.66727
180503142756,53.36108,14.66729
180503142757,53.36109,14.66731
180503142758,53.36109,14.66733
180503142759,53.36109,14.66735
180503142800,53.36109,14.66736
180503142801,53.36110,14.66738
180503142802,53.36110,14.66740
180503142803,53.36111,14.66741
180503142804,53.36112,14.66742
180503142805,53.36113,14.66744
180503142806,53.36114,14.66744
180503142807,53.36115,14.66746
180503142808,53.36117,14.66747
180503142809,53.36118,14.66748
180503142810,53.36120,14.66749
180503142811,53.36121,14.66751
180503142812,53.36123,14.66752
180503142813,53.36124,14.66754
180503142814,53.36125,14.66756
180503142815,53.36126,14.66758
180503142816,53.36127,14.66760
180503142817,53.36127,14.66762
180503142818,53.36128,14.66763
180503142819,53.36129,14.66766
180503142820,53.36129,14.66767
180503142821,53.36130,14.66769
180503142822,53.36130,14.66771
180503142823,53.36131,14.66773
180503142824,53.36131,14.66776
180503142825,53.36131,14.66778
180503142826,53.36131,14.66780
180503142827,53.36132,14.66782
180503142828,53.36132,14.66784
180503142829,53.36132,14.66785
180503142830,53.36132,14.66787
180503142831,53.36132,14.66789
180503142832,53.36132,14.66791
180503142833,53.36132,14.66793
180503142834,53.36132,14.66795
180503142835,53.36133,14.66796
180503142836,53.36133,14.66798
180503142837,53.36133,14.66799
180503142838,53.36134,14.66801
180503142839,53.36134,14.66803
180503142840,53.36134,14.66806
180503142841,53.36134,14.66808
180503142842,53.36135,14.66811
180503142843,53.36135,14.66813
180503142844,53.36135,14.66814
180503142845,53.36136,14.66817
180503142846,53.36136,14.66819
180503142847,53.36136,14.66822
180503142848,53.36137,14.66824
180503142849,53.36137,14.66826
180503142850,53.36137,14.66828
180503142851,53.36137,14.66830
180503142852,53.36137,14.66833
180503142853,53.36137,14.66835
180503142854,53.36137,14.66837
180503142855,53.36136,14.66839
180503142856,53.36137,14.66842
180503142857,53.36136,14.66844
180503142858,53.36136,14.66846
180503142859,53.36136,14.66849
180503142900,53.36136,14.66851
180503142901,53.36136,14.66853
180503142902,53.36137,14.66856
180503142903,53.36137,14.66859
180503142904,53.36137,14.66861
180503142905,53.36137,14.66862
180503142906,53.36137,14.66864
180503142907,53.36137,14.66866
180503142908,53.36137,14.66869
180503142909,53.36137,14.66871
180503142910,53.36138,14.66873
180503142911,53.36138,14.66875
180503142912,53.36138,14.66876
180503142913,53.36138,14.66878
180503142914,53.36139,14.66880
